,token,value_shap,value_lime,cosine_similarity,pearson_correlation,js_divergence
800,cold,"[0.0846961201168596, 0.1537152957171201, 0.0859369388781488, 0.0328326355665922, 0.2017152971820905, 0.2869463779497891]","[0.1729017833090519, 0.0696770071859847, 0.0828915244007267, 0.4036323055787694, 0.308643589710088, 0.3965757920232104]",0.8143090356087475,0.27929352647700323,0.2788582318129483
801,collected,[0.0296922995476052],[-0.0276266423766101],-1.0,0.0,0.0
802,collectively,[-0.0306811882910551],[-0.0007286549712024],1.0,0.0,0.0
803,college,"[-0.0253361952491104, -0.0323000291828066, -0.0709336650033947, -0.0859361120965331, -0.0419762036763131]","[0.079704643848149, -8.045612052687062e-05, -0.0442154312247477, -0.0106421348865264, 0.0218050353985969]",0.09417544142288635,0.7328482232096228,0.2978031845304801
804,color,"[-0.0791330124775413, -0.3861372972314711]","[-0.0221398428520254, -0.2612452060251162]",0.9930941667031375,1.0,0.0
805,colorful,"[0.0202128435485065, -0.0841241261514369]","[0.0427159732984966, -0.1269882214829601]",0.9960701800764982,1.0,0.0
806,combined,[-0.0087697801645845],[0.0222435445018632],-1.0,0.0,0.0
807,come,"[0.0352739773225039, -0.0179195710807107, -0.0220641116611659, 0.001941695343703, -0.0107730599120259]","[0.1016696780245639, -0.0010744674899456, 0.0015572244321484, -0.0329290198595312, 0.031161260317394]",0.6112305345777079,0.7313938839564242,0.3916727861961087
808,comedian,[-0.1397576464805752],[0.1135003163844237],-1.0,0.0,0.0
809,comes,"[0.217724340967834, 0.0094529875786975, -0.0002299338957527, 0.0654148323228582, -0.0490720220841467]","[0.1589267573235603, 0.0752890007229757, -0.0115399265053535, 0.0352540435719564, 0.0477133044028438]",0.8151154507654768,0.7866983554927331,0.3323909826715058
810,comfortable,"[-0.0132621116645168, 0.1177586139529012]","[0.0036772477736488, 0.1290949120066398]",0.9901284839740583,1.0,0.09846780593930361
811,coming,"[-0.0236178755294531, 0.0088597930734977]","[-0.0714455853453741, -0.0443795809342072]",0.6100100802584851,1.0,0.0
812,commander,"[0.3382853735238313, 0.1838926267810166]","[0.2071139465335005, 0.1611020291185353]",0.986718001328668,1.0,0.06178315951510252
813,commands,[0.0697487080760765],[0.0401918309427122],1.0,0.0,0.0
814,commercial,[0.0325885115598794],[-0.0020832191144297],-1.0,0.0,0.0
815,commit,"[0.0337522090412676, 0.0295745925977826]","[0.0248201671023979, 0.1241899609423488]",0.7936479681729798,-1.0,0.27680777594299183
816,commitments,[0.0161415906623005],[-0.0985245444790683],-1.0,0.0,0.0
817,committed,"[0.1123176856199279, -0.0775319288513856, -0.4252985644852742]","[0.0097400802436437, 3.620294648218232e-05, -0.246169225716669]",0.96134647519341,0.9485576606019743,0.06951363183269993
818,common,[-0.0174070673529058],[9.93455685368478e-05],-1.0,0.0,0.0
819,communicated,[-0.0661334314208943],[0.0067559139615174],-1.0,0.0,0.0
820,community,"[-0.0125371412723325, -0.0725949170300737, -0.0999207457061857, -0.219194788733148, -0.2428990614716895, -0.0259080149407964]","[0.0125942088253632, -0.0551148119025643, -0.0998540239802932, 0.1395375017461779, 0.1492639664327167, 0.0061177376083849]",-0.6464924426412392,-0.7312700097512933,0.5426779229036148
821,company,[-0.0884474802878685],[0.1300131616946746],-1.0,0.0,0.0
822,compared,[0.0146212354302406],[0.0816362485017846],1.0,0.0,0.0
823,compassionate,[-0.1883439651574008],[-0.2488226616156856],1.0,0.0,0.0
824,complete,"[0.087450876206276, -0.4796740277379285]","[0.0881683431876542, -0.4137504045598826]",0.9995612856099422,1.0,0.0
825,completing,[-0.0239064297056756],[-0.0097719805908611],1.0,0.0,0.0
826,complex,"[-0.1947123747086152, -0.0010440525365993]","[-0.256531423557755, -0.037991291531828]",0.9899822271054154,1.0,0.0
827,complicated,[0.1765851648451644],[0.0047509138754735],1.0,0.0,0.0
828,composer,[0.2564933005487546],[0.180382989795036],1.0,0.0,0.0
829,computer,[-0.1257965255354065],[-0.0378642233703492],1.0,0.0,0.0
830,concert,[-0.2354792845580959],[-0.0040223752100002],1.0,0.0,0.0
831,condemned,[-0.0504857859341427],[0.0581363169561807],-1.0,0.0,0.0
832,conditioning,[-0.0264360647415742],[0.0246737059780621],-1.0,0.0,0.0
833,conditions,[-0.0526800809893757],[0.0056131967698345],-1.0,0.0,0.0
834,conducted,"[-0.1506302467314526, -0.0062721287831664]","[0.116283752129957, -0.0610335610478853]",-0.8653448336671262,-1.0,0.8325546111576977
835,confirmed,[-0.0986756344500463],[-0.0387405597566989],1.0,0.0,0.0
836,conflict,[0.001454027777072],[0.0271929013950253],1.0,0.0,0.0
837,confused,[0.3783184066414833],[0.5303615703361375],1.0,0.0,0.0
838,confusion,[0.2891148752532899],[0.335256897848511],1.0,0.0,0.0
839,conscious,[0.2266982570290565],[0.1434944794738482],1.0,0.0,0.0
840,conservative,[0.2995647210627794],[0.2165434007820467],1.0,0.0,0.0
841,conservatively,[0.1482034134678542],[0.1037749356835059],1.0,0.0,0.0
842,considered,"[-0.0499710337026044, 0.0376261377241462, 0.0158478517550975, -0.0721008647233247, 0.0026755975559353, -0.0105195976793766, -0.0183249148540198, -0.0153986399527639, -0.0401293509639799]","[-0.0359690959341642, 0.0323514788224683, 0.0518219360497185, -0.0633033145408261, -0.0283728512339991, -0.0431676464381957, -0.1159049713886082, -0.0182158420119575, -0.0118308865857128]",0.6745408243521738,0.5803946477190021,0.27420195243307915
843,considering,[-0.006864191382192],[-0.0335309447010788],1.0,0.0,0.0
844,constitute,[-0.0036877476959489],[-0.0058979510500786],1.0,0.0,0.0
845,construction,[-0.0417641140520572],[-0.0179551154151968],1.0,0.0,0.0
846,construed,[0.0549214284401387],[0.0396721270875079],1.0,0.0,0.0
847,content,[-0.0812253591138869],[-0.0677240630879524],1.0,0.0,0.0
848,contet,[0.1079308982007205],[-0.0244087399599144],-1.0,0.0,0.0
849,continent,[-0.0633211821550503],[-0.0054213093536126],1.0,0.0,0.0
850,continued,"[-0.0790055059624137, 0.0460166075499728, 0.0068919032346457]","[-0.0678092152055398, -0.0064547851026415, -0.0373936541895726]",0.6740731621776768,0.9764071693861759,0.055579457873511234
851,contracted,[0.0249782831524498],[-0.1152302846511412],-1.0,0.0,0.0
852,contributed,[0.0741184765647631],[0.1467542676429079],1.0,0.0,0.0
853,contributing,[-0.0875292799464659],[-0.1018849910753892],1.0,0.0,0.0
854,controls,[0.061286864161957],[0.1550910043420924],1.0,0.0,0.0
855,conventionally,"[0.1318167420104146, 0.0773987709544599]","[-0.0556336755145897, 0.0002724681476201]",-0.8598454759960685,-1.0,0.5418481988722883
856,convicted,[0.312731091864407],[0.0939931926223569],1.0,0.0,0.0
857,cook,"[0.0258116594050079, 0.2487897600512951]","[-0.009844548651394, 0.2477993965531674]",0.9897806464290665,1.0,0.18367410226536368
858,cooked,[0.1710610794834792],[0.1642528742016771],1.0,0.0,0.0
859,cookies,"[-0.0197030675772111, 0.0125031242205295, -0.1934095861652167, -0.077231907431269]","[0.0620279913977116, -0.1050209466827237, -0.1861995358864872, -0.1208912726176284]",0.8065573972354649,0.6439000117607395,0.2027545121320879
860,cookouts,[0.0204175531398504],[0.1284263573718392],1.0,0.0,0.0
861,cooks,"[0.0850241456646472, 0.0951864817179739]","[0.0033502551090217, 0.07290579910258]",0.775591013617967,1.0,0.36730404525811094
862,cool,"[-0.0591155495494604, -0.0098358129616826]","[-0.038499020490872, 0.0660087427232625]",0.3552048702012399,1.0,0.0
863,coordinators,[-0.1937639982497785],[-0.0606698795379308],1.0,0.0,0.0
864,corn,[-0.0310509182312065],[-0.0012833869412177],1.0,0.0,0.0
865,corner,[-0.0526802678068634],[0.0707350823957307],-1.0,0.0,0.0
866,corporate,[0.026563900290057],[-0.0062614638270212],-1.0,0.0,0.0
867,corporations,[0.0068078056210651],[0.0658155891121348],1.0,0.0,0.0
868,corrupt,[0.72652508597821],[0.6822493614105901],1.0,0.0,0.0
869,corruption,"[0.376313078450039, 0.0309830419719219, 0.1134932935237884, -0.0035155862569808]","[0.3377331068344208, 0.1469010985539319, 0.4222524315770788, 0.1949106184283757]",0.7647566891624311,0.5557017423555588,0.347064333686374
870,cotton,[-0.0406545316218398],[-0.019861767029928],1.0,0.0,0.0
871,could,"[-0.0677727413421962, 0.115944905206561, 0.0220214929431676, -0.0111719103297218, 0.0145283367601223, 0.11541627231054, -0.0456142097245901, 0.0182773914275458, 0.0606567214708775, -0.0587286679074168]","[-0.0296229034931179, 0.0832778857123218, 0.0062339523036404, -0.0446695047667038, 0.0367675977390236, 0.0169561077203666, 0.0032879487477607, -0.0174489125155226, -0.0156198904186316, 0.0776027208119526]",0.32113459944367395,0.2704552949862349,0.35752810184349604
872,couldn,"[0.0329889681888744, 0.0765311301220208, 0.0643439388368278, 0.0259203215246088, -0.0343435534741729, -0.0417901794426143, 0.0132454294944182]","[0.0760983704374692, 0.0760983704374692, 0.0445879799516953, -0.0012618467538144, -0.0005130108007365, 0.0229939540935247, 0.0153265981243714]",0.71466016693871,0.6564374575624198,0.332090011221891
873,counselor,[-0.0661019087710883],[0.0299618421643066],-1.0,0.0,0.0
874,counter,[-0.1461425975430756],[-0.0646316249184145],1.0,0.0,0.0
875,counties,[0.021243274299195],[-0.0423804047528052],-1.0,0.0,0.0
876,countries,"[-0.1141988557064905, -0.033578221919015]","[-0.0878618845102725, 0.0139342602988142]",0.9033598758751769,1.0,0.0
877,country,"[0.0070346771390177, 0.0090556570794433, -0.0353558472124859, 0.036002994980663, 0.0196358936373144, 0.0347874201834201, -0.0510688828071579, -0.0033736975165084, 0.0251256396004464, -0.0425606473581865, 0.0138908298686146, 0.0149002773687243, -0.0518237482756376, -0.0054212191607803, 0.1379478899762034, 0.0626812376794987]","[0.0118415113766787, 0.0377605913003897, 0.0813903947229259, 0.0552482022446567, 0.0061019558088927, -0.0324102906387231, -0.0970915263880856, 0.027335957920738, 0.0611184720453456, 0.0291951746299484, 0.0281696202384369, 0.0281696202384369, -0.074849709710708, -0.0031243478179596, 0.1665722483723487, 0.00719747090499]",0.6785844397889449,0.6564785391700995,0.21562366904061406
878,coupon,[-0.0528775208513252],[0.0527046135772901],-1.0,0.0,0.0
879,course,"[0.0013470251578837, -0.0467889291467145, -0.0284601906460011, -0.0279000196896959]","[-0.036676350559915, -0.0081285700403203, -0.0059105111055704, 0.0313390997640878]",-0.12385892327161115,-0.5213276954063274,0.5540231409352347
880,court,[-0.0102439559414051],[0.0635069830776779],-1.0,0.0,0.0
881,courtesy,[-0.0731655552517622],[-0.0619421523570369],1.0,0.0,0.0
882,courtroom,[-0.058161140885204],[-0.0745963863640603],1.0,0.0,0.0
883,cousin,"[0.0141630279831588, -0.023167468723841]","[-0.0285443037665923, 0.0275677318570473]",-0.9678925012261798,-1.0,0.8325546111576977
884,cover,[0.0178870405070483],[0.0431730463716041],1.0,0.0,0.0
885,cow,[-0.3550967051414773],[-0.3385871832591762],1.0,0.0,0.0
886,cowards,[0.1471890322864055],[0.2305764549534773],1.0,0.0,0.0
887,coworker,[0.0010012940037995],[0.0516703830233642],1.0,0.0,0.0
888,cows,[0.0400832191226072],[0.0549857280544427],1.0,0.0,0.0
889,cracks,[-0.2969485644425731],[-0.1857230888633307],1.0,0.0,0.0
890,craft,[-0.1216195680681266],[-0.0806782500093869],1.0,0.0,0.0
891,crafty,[0.1349356586856412],[0.1368943024965263],1.0,0.0,0.0
892,crazy,"[0.3933293162845075, 0.5816756966523826]","[0.2939216217336899, 0.4691987605376945]",0.9993894972317833,1.0,0.013207253969400224
893,creative,"[0.2320907523389905, 0.1256089356320444]","[0.2783813624717334, 0.2506262777705008]",0.9720670646487226,1.0,0.08818703543374126
894,crime,[0.2726973252138123],[0.0598155013496324],1.0,0.0,0.0
895,criminal,"[0.7482027281075716, 0.3444284289143979]","[0.4939784698200061, 0.212889298071163]",0.9996997720204549,1.0,0.010762555704168578
896,criminals,[0.8376557691954076],[0.7017805696905703],1.0,0.0,0.0
897,critical,[-0.047080083284527],[-0.0054143273436432],1.0,0.0,0.0
898,criticism,[-0.0671767002204433],[-0.0379309599242443],1.0,0.0,0.0
899,criticized,"[0.1438296227715909, 0.0490418942645192, 0.1275104614906013, 0.1703920569270849, 0.1496082167141139, 0.182444694917649]","[0.2460373093563203, -0.0295501974969069, 0.1076614410404215, -0.1146845586227039, 0.1325803288868037, 0.1090400648263139]",0.5665740171249838,0.19800275241440735,0.2913737590641794
900,crop,[-0.1174916457384824],[-0.1419342112597907],1.0,0.0,0.0
901,crops,[-0.0529406422732184],[-0.0023206212669924],1.0,0.0,0.0
902,crossed,[-0.284831554396078],[-0.0047138921787853],1.0,0.0,0.0
903,crowd,[-0.0501449392177164],[0.0694307249962443],-1.0,0.0,0.0
904,cruel,"[0.2495297617278993, 0.5151656013331376, 0.1753086681710556]","[0.2833241792628317, 0.3332051791834204, 0.1035831726801435]",0.9681510079767321,0.8080325328356462,0.09715435474610244
905,cruise,[-0.011192652862519],[0.046313234490572],-1.0,0.0,0.0
906,cuisine,"[0.062283853534609, -0.0293546116154175]","[0.0879231521764207, 0.0178417353425196]",0.801717042727594,1.0,0.249709156651373
907,culturally,[-0.0110375800868496],[-0.0099090664338686],1.0,0.0,0.0
908,culture,"[-0.074690282694064, -0.0069071931065991, 0.0335935675539076, -0.0077898868767078, -0.0108578010695055, -0.0157684602309018, -0.0480423998087644]","[-0.0388834447441495, 0.1154628092090045, 0.049795468956275, -0.0252467280434354, -0.0575914789251132, 0.0078438969507485, 0.0079272760208234]",0.2874748319759863,0.42832056710938166,0.3284515312562801
909,cultured,[0.0403189889620989],[0.0627633506839691],1.0,0.0,0.0
910,cultures,"[0.0097591171215754, -0.0049113580025732]","[-0.0047746424665985, -0.0209454047647025]",0.23976540915262293,1.0,0.0
911,cunning,[0.4050502250223265],[0.3240542264898073],1.0,0.0,0.0
912,cupcakes,[-0.0038533471524715],[-0.0867285446848788],1.0,0.0,0.0
913,current,[-0.0073841546545736],[0.0110509890545619],-1.0,0.0,0.0
914,customs,"[0.0066932799789356, 0.0434834798797965]","[0.0031773471516707, 0.0768709623733305]",0.9937994034579405,1.0,0.1207864886185143
915,cute,[0.0552622945979237],[0.1017912160865104],1.0,0.0,0.0
916,cutting,[-0.0447463968775991],[0.0028772861158853],-1.0,0.0,0.0
917,d,[0.0111402830807492],[0.0317893877680664],1.0,0.0,0.0
918,daan,[0.1377293235564138],[0.0807240205548153],1.0,0.0,0.0
919,dad,"[-0.069016722147353, 0.1172356931492686, -0.0074871839024126]","[0.0006430068009825, 0.0778874296958083, 0.0158359388136683]",0.8281309507113951,0.9897292071368472,0.08450625714331693
920,daddy,"[0.0892636915668845, 0.1884255507029593, 0.121171417995356]","[0.1222121576108292, 0.1610978592693478, 0.1163192332887177]",0.9840555420505279,0.9038839946659653,0.06803411756040832
921,daily,[0.0319367037154734],[-0.0083917054179598],-1.0,0.0,0.0
922,damns,[0.0095775259542278],[0.0577424560769347],1.0,0.0,0.0
923,dan,[-0.0759685304947197],[-0.0053900178998867],1.0,0.0,0.0
924,danced,[0.1558159853884717],[0.0403416446599283],1.0,0.0,0.0
925,dancer,[0.1969056723173707],[0.2481916547820466],1.0,0.0,0.0
926,dancing,[-0.0053518810309469],[0.0217897105884066],-1.0,0.0,0.0
927,danger,[0.6114476126676891],[0.5939173203175249],1.0,0.0,0.0
928,dangerous,"[0.6836856389418244, 0.3840860084164887]","[0.4821817189594595, 0.2522654248767835]",0.9995550366639688,1.0,0.012019356579006045
929,dark,"[0.1616418088087812, 0.2039565372178913]","[0.1159881863133088, 0.0545200397438672]",0.8955074958809337,-1.0,0.17053575347698585
930,darts,[-0.0918157389387488],[-0.0839106658053377],1.0,0.0,0.0
931,date,"[0.0841898587968899, 0.069048264878802]","[0.1767941296450503, 0.1767941296450503]",0.995153664443974,-0.0,0.03498484470617462
932,dating,"[0.0466736105736345, 0.0292123485996853]","[0.078026867160926, 0.078026867160926]",0.9745341669510882,-0.0,0.08199296625048906
933,daughter,"[0.0200044600060209, -0.0178460963070392, -0.140607763537749, 0.0436766894417814, -0.0687063193472568, -0.0190389296913053]","[0.0311581373627263, -0.0073295377306817, -0.0716286773551863, 0.0652906635539897, -0.0386159105634066, -0.0086144490620398]",0.9089500349270436,0.9676988247064334,0.05988900334837515
934,day,"[-0.0208406243473291, 0.0030375776113942, 0.0330405122658703, -0.0166274030343629, -0.0243864872463746, -0.0569670236836827, 0.0631799299735575, -0.0502858801046386, -0.1698392012986005, 0.0299272639022092, -0.0523663243948249]","[0.0231662407905843, -0.0001188095039144, 0.006176932415295, -0.0077507540520972, -0.0020331077326646, -0.0293846330016429, 0.2153125168250773, 0.0557385517773097, -0.0670318474110104, -0.0057251716057908, -0.0351785758560714]",0.5052241094419859,0.6350033531857571,0.189573666027919
935,daydreams,[0.0401062508462928],[-0.0603319039021823],-1.0,0.0,0.0
936,days,"[-0.0170234130695462, 0.0265087612933712]","[-0.0214434084044902, 0.1077707112616339]",0.9307084713976524,1.0,0.0
937,deadbeat,[-0.0486959569389],[-0.0095296860879801],1.0,0.0,0.0
938,deadly,[0.3197100115939975],[0.3775163088354693],1.0,0.0,0.0
939,deal,"[-0.0564536022720858, -0.1011867907363921]","[-0.0593677033389726, 0.1817032989593288]",-0.6787815365700793,-1.0,0.8325546111576977
940,dealer,[0.0580532941385172],[0.0037091872436565],1.0,0.0,0.0
941,dealing,[-0.0282317246310412],[-0.0113055369426762],1.0,0.0,0.0
942,death,"[-0.0136842778883874, 0.0798139151884242]","[0.0575358161090749, 0.013271745236411]",0.05687193813571651,-1.0,0.658966392788804
943,decisions,[-0.0121487597934901],[-0.0299338155402215],1.0,0.0,0.0
944,decorated,[-0.1128315558744361],[-0.1033821538774937],1.0,0.0,0.0
945,dedicated,[-0.0213909117737784],[-0.0159998962739447],1.0,0.0,0.0
946,defense,[0.1208515529870055],[0.0395473724927496],1.0,0.0,0.0
947,defined,[-0.0135530332336202],[0.0284661503546806],-1.0,0.0,0.0
948,degrees,[-0.0373889096008497],[0.0432554695344699],-1.0,0.0,0.0
949,delayed,"[-0.0939339997712522, -0.0078178395051509]","[-0.001171989506891, -0.0008419584254394]",0.8577428209021931,1.0,0.0
950,delays,[-0.1333506851515267],[-0.0977112287649326],1.0,0.0,0.0
951,delightful,[-0.2891368691925891],[-0.1917203329940288],1.0,0.0,0.0
952,delivery,"[-0.0248715767520479, 0.0481553492136299, -0.3194524252321571]","[-0.0053025454340445, -0.0053025454340445, -0.3490052558230151]",0.9845917753733016,0.9822415963795736,0.03905974299478954
953,demanded,"[0.0260541517054662, 0.1340277454582974]","[-0.0074284312652824, 0.045100111948078]",0.9375619085990755,1.0,0.2449813072164854
